"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2006:Q1","GenX",5945832,9924175,4674734,899233,908168,1364144,1034109,1043788,3978344,3090792,869485,18067
"2006:Q1","Millennial",1049587,1230812,349105,104459,1423,170628,578629,26569,181226,96107,84942,176
"2006:Q2","Silent",26786968,28579598,7681311,1304345,5489852,4941241,3061176,6101673,1792630,1242122,350801,199707
"2006:Q2","BabyBoom",29403276,35594868,11040023,1892427,5144095,8497621,4041897,4978806,6191591,4962964,1043524,185104
"2006:Q2","GenX",5651540,9798867,4764276,922163,771843,1329139,1049045,962400,4147327,3250160,878294,18873
"2006:Q2","Millennial",913168,1081773,309202,90407,0,127699,540167,14299,168606,91403,76992,210
"2006:Q3","Silent",27105259,28930272,7806260,1317365,5640447,4916259,3151285,6098655,1825013,1265863,349033,210117
"2006:Q3","BabyBoom",29909374,36209452,11177560,1901177,5326046,8660307,4152512,4991850,6300078,5053431,1055636,191010
"2006:Q3","GenX",5953404,10254680,4812983,956620,815740,1468248,1072951,1128138,4301276,3380088,899765,21422
"2006:Q3","Millennial",805444,1000093,250180,83286,0,129157,500142,37328,194649,87286,107006,357
"2006:Q4","Silent",27222514,29083895,7741769,1306022,5895207,4898775,3183508,6058614,1861381,1276814,345814,238753
"2006:Q4","BabyBoom",30580692,36938474,11212307,1902657,5795021,8872767,4236443,4919279,6357783,5084175,1062593,211015
"2006:Q4","GenX",6539621,10960939,4924969,992054,999485,1653044,1083429,1307957,4421318,3475954,916068,29295
"2006:Q4","Millennial",807677,1044244,263034,97774,3538,116626,520030,43240,236567,103312,132241,1013
"2007:Q1","Silent",27215875,29057474,7501379,1273901,6074529,4890331,3269398,6047935,1841599,1272243,341936,227419
"2007:Q1","BabyBoom",31645674,37981548,11068148,1925507,6124964,9069592,4317796,5475541,6335874,5070676,1063066,202132
"2007:Q1","GenX",6585197,11136928,5014168,1021474,1118927,1700331,1078122,1203907,4551731,3610031,914153,27547
"2007:Q1","Millennial",684330,995696,314053,123681,19017,90101,408024,40822,311366,189492,121017,858
"2007:Q2","Silent",27076826,28968289,7421759,1255428,6196023,4883422,3332357,5879300,1891464,1290065,340065,261333
"2007:Q2","BabyBoom",32102947,38525199,10987389,1930415,6317575,9302627,4374204,5612990,6422252,5132260,1071600,218392
"2007:Q2","GenX",6745181,11429476,5033080,1060444,1169533,1887992,1078688,1199740,4684295,3722375,928741,33179
"2007:Q2","Millennial",553694,883764,300997,145028,27676,60138,269998,79927,330070,192593,136560,917
"2007:Q3","Silent",27460431,29356899,7477073,1252466,6256144,4875140,3396612,6099466,1896468,1315482,338455,242530
"2007:Q3","BabyBoom",32624171,39141263,10896987,1942098,6394743,9489834,4449240,5968360,6517092,5217242,1085303,214547
"2007:Q3","GenX",6799041,11610256,4941955,1086916,1159923,1980857,1085064,1355541,4811216,3822519,954670,34027
"2007:Q3","Millennial",289617,632508,217097,145877,34414,32927,120865,81327,342892,164210,177123,1559
"2007:Q4","Silent",26920420,28819412,7168199,1218826,5947872,4854910,3350870,6278736,1898992,1315937,329657,253398
"2007:Q4","BabyBoom",32497753,39072639,10766041,1981956,6129387,9561216,4475621,6158418,6574886,5254930,1086607,233350
"2007:Q4","GenX",6817392,11709867,4957937,1099011,1038617,1986003,1101409,1526890,4892475,3874867,978244,39364
"2007:Q4","Millennial",266230,662147,309296,174149,30599,17383,0,130720,395917,179260,214970,1687
"2008:Q1","Silent",25860411,27762219,6797411,1214158,5516138,4851535,3071931,6311044,1901808,1308885,320247,272676
"2008:Q1","BabyBoom",32403455,39003211,10536205,2040897,5716420,9506714,4340439,6862535,6599756,5260459,1081636,257661
"2008:Q1","GenX",6074954,11019811,4835082,1098182,847461,1853859,1078129,1307098,4944857,3915449,983537,45871
"2008:Q1","Millennial",338478,768786,340891,169247,35986,0,0,222663,430309,211797,216588,1924
"2008:Q2","Silent",25338881,27109531,6733859,1223918,5258264,4836458,2835234,6221798,1770651,1252324,304467,213860
"2008:Q2","BabyBoom",32365240,38746619,10358098,2064383,5552728,9594986,4183808,6992615,6381379,5080501,1065383,235494
"2008:Q2","GenX",5544796,10529701,4565095,1100982,785978,1871966,1050030,1155650,4984906,3950756,993897,40253
"2008:Q2","Millennial",72012,729598,256150,158525,36136,0,50014,228773,657586,399290,256706,1590
"2008:Q3","Silent",24412515,26272879,6651598,1206337,4793570,4655882,2643615,6321876,1860364,1278504,298326,283534
"2008:Q3","BabyBoom",31417855,37962813,10129731,2106799,4847734,9392715,4101706,7384128,6544958,5181064,1069562,294332
"2008:Q3","GenX",4957058,9936416,4340145,1098231,480130,1825074,1121810,1071027,4979357,3912825,1008947,57586
"2008:Q3","Millennial",287893,839089,213497,165402,2081,179376,72688,206046,551196,281475,266979,2743
"2008:Q4","Silent",23339312,25043501,6299919,1186185,4039391,4405072,2391836,6721099,1704189,1284986,289859,129344
"2008:Q4","BabyBoom",29419234,35925743,9906779,2161996,3818031,9003029,3931924,7103984,6506509,5205470,1066130,234909
"2008:Q4","GenX",4659472,9580846,4293125,1061710,82139,1607284,1091924,1444665,4921374,3865717,1016681,38976
"2008:Q4","Millennial",727645,1222621,287548,155366,0,487390,55498,236819,494976,221083,271120,2773
"2009:Q1","Silent",22482519,24172845,5837377,1170336,3661071,4268820,2258751,6976490,1690325,1309536,284253,96537
"2009:Q1","BabyBoom",29230563,35824895,9723324,2180796,3393883,8926184,3771029,7829679,6594332,5305824,1062613,225895
"2009:Q1","GenX",4230310,9114919,4313029,1044157,0,1552225,1027707,1177801,4884609,3843974,1006346,34289
"2009:Q1","Millennial",991507,1335981,393288,155991,0,632145,62815,91742,344474,117692,224930,1851
"2009:Q2","Silent",22632463,24272681,5817084,1160731,4006242,4470168,2060329,6758126,1640218,1273510,271340,95369
"2009:Q2","BabyBoom",29829003,36311839,9591913,2154228,4252727,9380145,3504411,7428416,6482836,5192537,1047257,243042
"2009:Q2","GenX",4516924,9417708,4104691,1059208,293957,1730144,867362,1362346,4900784,3854703,1004100,41981
"2009:Q2","Millennial",741001,1195679,333813,173807,0,314910,219613,153536,454678,226064,226177,2438
"2009:Q3","Silent",22793952,24439413,5870665,1157194,4258244,4605913,1926479,6620919,1645460,1277688,262853,104919
"2009:Q3","BabyBoom",31220476,37742749,9522426,2116622,5094513,9791550,3358210,7859430,6522273,5212421,1044868,264984
"2009:Q3","GenX",4744678,9627485,3898809,1070909,669637,1982705,789564,1215860,4882807,3819426,1013753,49627
"2009:Q3","Millennial",612389,1032556,259755,186185,31382,74461,312545,168227,420166,179830,237238,3098
"2009:Q4","Silent",22513183,24136191,5679568,1117956,4214417,4600643,1870358,6653250,1623008,1257155,251587,114267
"2009:Q4","BabyBoom",30618113,37086446,9435370,2122073,5307871,9935970,3335481,6949680,6468333,5148850,1035558,283926
"2009:Q4","GenX",5776708,10661100,3907384,1092077,783369,2149472,787712,1941086,4884393,3808618,1018743,57031
"2009:Q4","Millennial",725081,1204125,328673,227914,39758,35005,327099,245676,479044,226503,249129,3412
"2010:Q1","Silent",22318210,23918135,5637526,1099531,4239619,4530808,1932209,6478442,1599925,1226792,238553,134580
"2010:Q1","BabyBoom",32038122,38426601,9422677,2107683,5691342,10175863,3390385,7638652,6388479,5036562,1017661,334257
"2010:Q1","GenX",5750310,10593719,3858197,1097094,975446,2368420,736939,1557623,4843410,3763111,1006515,73784
"2010:Q1","Millennial",684330,1207080,340723,246395,55330,69501,269741,225390,522749,284238,230328,8183
"2010:Q2","Silent",22030643,23581230,5545229,1085505,3936864,4366636,2065957,6581039,1550587,1186349,224660,139578
"2010:Q2","BabyBoom",32194870,38450431,9398408,2131014,5260992,10189966,3606142,7863910,6255561,4900651,1001918,352991
"2010:Q2","GenX",5397704,10243627,3841464,1072805,800139,2286299,797055,1445865,4845922,3758374,1007889,79659
"2010:Q2","Millennial",559577,1209952,376851,241483,32373,252621,148066,158558,650375,397700,243985,8690
"2010:Q3","Silent",21922140,23434219,5292804,1070353,4083039,4369178,2177661,6441184,1512079,1163795,212839,135445
"2010:Q3","BabyBoom",33437716,39613844,9378749,2103203,5963730,10610101,3748903,7809159,6176129,4824325,994441,357362
"2010:Q3","GenX",6278420,11115554,3890903,1084426,1136665,2584719,781215,1637627,4837135,3733879,1020626,82629
"2010:Q3","Millennial",492758,1218573,450393,262299,63438,174187,58549,209707,725815,442704,275819,7292
"2010:Q4","Silent",21153806,22653253,5112678,1041809,4292627,4344673,1276712,6584754,1499447,1126387,210865,162194
"2010:Q4","BabyBoom",32816257,38932848,9218248,2085838,6440956,10956181,3106076,7125549,6116591,4735766,1006188,374636
"2010:Q4","GenX",7734594,12564090,3939180,1109173,1377983,2827178,1122486,2188089,4829495,3681513,1060073,87910
"2010:Q4","Millennial",1244814,2071209,494133,298620,89191,175088,729341,284836,826395,448554,369684,8156
"2011:Q1","Silent",21414976,22878394,5131418,1033887,4473693,4375105,1432727,6431563,1463418,1074705,207574,181139
"2011:Q1","BabyBoom",34064411,40070804,9056415,2087373,6860242,11185878,3253371,7627525,6006394,4620350,1001981,384063
"2011:Q1","GenX",7649014,12501670,3824083,1132328,1599092,2931499,1117362,1897306,4852656,3708878,1052558,91220
"2011:Q1","Millennial",934262,1856348,435980,314652,113565,114142,593274,284735,922086,547802,366256,8028
"2011:Q2","Silent",21540893,22965661,5083988,1004407,4488419,4376000,1485601,6527246,1424768,1041075,206714,176979
"2011:Q2","BabyBoom",34286389,40233727,8936235,2110546,6810845,11335854,3319757,7720492,5947338,4563184,1004791,379362
"2011:Q2","GenX",7778024,12636318,3853989,1150601,1592673,2917316,1138710,1983029,4858295,3710073,1058661,89561
"2011:Q2","Millennial",896375,1860946,458822,343496,113712,103859,542810,298248,964571,574369,382971,7232
"2011:Q3","Silent",21545005,22895389,4994771,1042171,4141896,4293969,1528433,6894149,1350385,1003795,204949,141641
"2011:Q3","BabyBoom",33751351,39626647,8932846,2161614,5768343,11177856,3368898,8217090,5875296,4494374,1008976,371946
"2011:Q3","GenX",6844007,11720600,3879914,1132529,1107595,2593260,1142628,1864673,4876594,3718772,1070550,87271
"2011:Q3","Millennial",731061,1774658,444389,294314,62074,242886,524325,206670,1043598,617634,417838,8126
"2011:Q4","Silent",21669245,22977240,4779695,1019811,4299891,4297544,1613284,6967015,1307995,976363,204678,126954
"2011:Q4","BabyBoom",33691097,39542989,8828087,2141498,6095562,11377155,3486627,7614058,5851892,4460780,1015541,375571
"2011:Q4","GenX",7956819,12852425,3986798,1157409,1279293,2803772,1198357,2426797,4895607,3722198,1084491,88918
"2011:Q4","Millennial",768954,1856459,510618,325980,80446,220584,434478,284351,1087506,626181,451684,9640
"2012:Q1","Silent",21657215,22917378,4627479,976489,4605988,4320893,1656345,6730184,1260163,916277,199087,144799
"2012:Q1","BabyBoom",35102796,40802787,8676201,2127306,6842159,11729600,3560047,7867474,5699991,4307601,1007661,384730
"2012:Q1","GenX",8576040,13488585,4058210,1194538,1664329,3068529,1263633,2239346,4912545,3741762,1078224,92558
"2012:Q1","Millennial",691525,1913135,568115,380706,120811,153901,361403,328198,1221609,751649,460297,9663
"2012:Q2","Silent",21775316,22979160,4708041,988573,4556199,4300289,1646501,6779557,1203843,880499,197007,126337
"2012:Q2","BabyBoom",35362782,40993622,8742772,2141917,6595096,11767350,3604590,8141896,5630840,4240086,1009935,380819
"2012:Q2","GenX",8335575,13257789,4108962,1192786,1559968,2975688,1332843,2087543,4922214,3742241,1088991,90982
"2012:Q2","Millennial",585456,1877178,552120,365818,109077,187013,379856,283294,1291722,786906,494748,10068
"2012:Q3","Silent",22076437,23281990,4658818,987728,4725491,4314477,1685840,6909636,1205553,867811,198759,138983
"2012:Q3","BabyBoom",35966969,41635267,8829251,2130290,6981090,12012691,3743736,7938209,5668298,4257788,1020771,389739
"2012:Q3","GenX",9260155,14190086,4265935,1208711,1773417,3109284,1458840,2373899,4929931,3732320,1104579,93032
"2012:Q3","Millennial",656883,1933644,598826,374006,132462,145428,355244,327679,1276761,739766,526628,10367
"2012:Q4","Silent",22279199,23400934,4610925,984910,4768580,4332665,1694256,7009598,1121735,801071,190597,130067
"2012:Q4","BabyBoom",36615454,42097493,8884245,2147072,6999185,12217030,3821350,8028611,5482039,4078889,1012657,390493
"2012:Q4","GenX",9577373,14551369,4407162,1218316,1802806,3074737,1550678,2497670,4973996,3760950,1117751,95295
"2012:Q4","Millennial",450415,1949636,644042,377188,135301,107340,352902,332863,1499221,896149,592224,10847
"2013:Q1","Silent",22265620,23446202,4637044,955372,5077094,4224136,1725740,6826817,1180582,844883,203193,132507
"2013:Q1","BabyBoom",37614830,43351205,8996833,2128717,7821591,12579999,3914284,7909781,5736376,4302560,1039375,394441
"2013:Q1","GenX",10803893,15726292,4619269,1249108,2250406,3422433,1641022,2544054,4922399,3707766,1120449,94184
"2013:Q1","Millennial",1039402,2234509,717593,417756,184409,218326,312667,383758,1195106,632863,551123,11121
"2013:Q2","Silent",22131166,23277359,4673727,957126,5134725,4111751,1801253,6598777,1146192,816439,202401,127353
"2013:Q2","BabyBoom",38397732,44107765,9180049,2122733,7896655,12806792,4083257,8018280,5710033,4266351,1043333,400349
"2013:Q2","GenX",11097223,16042003,4830292,1256865,2311827,3571552,1778707,2292760,4944780,3717578,1131653,95549
"2013:Q2","Millennial",1126186,2371165,771089,418921,192005,356036,224929,408186,1244979,649554,583163,12263
"2013:Q3","Silent",22458591,23579545,4774716,975055,5295807,4037027,1882967,6613974,1120954,789600,201689,129665
"2013:Q3","BabyBoom",39376535,45069883,9406405,2112071,8291665,13263553,4269792,7726396,5693348,4243233,1050197,399917
"2013:Q3","GenX",12171133,17164367,5001656,1271145,2544911,3799872,1937883,2608900,4993234,3749058,1148569,95606
"2013:Q3","Millennial",1113505,2429895,786359,410666,217780,416774,128038,470279,1316390,674382,630264,11744
"2013:Q4","Silent",22345320,23548697,4863084,962397,5430434,3919419,1995553,6377809,1203378,785799,200745,216833
"2013:Q4","BabyBoom",40293478,45971695,9542746,2086722,8862507,13559926,4486292,7433502,5678217,4197016,1041262,439938
"2013:Q4","GenX",13057981,18088400,5073705,1284257,2734190,4215805,1929891,2850551,5030419,3747576,1172874,109969
"2013:Q4","Millennial",1370410,2768076,843344,446196,245206,580719,54398,598213,1397666,706666,676044,14957
"2014:Q1","Silent",22414104,23607199,4868949,939021,5557842,3929949,2058718,6252721,1193095,767743,197447,227905
"2014:Q1","BabyBoom",41793559,47347740,9626170,2090527,9403872,13688721,4579220,7959231,5554181,4094610,1025472,434099
"2014:Q1","GenX",13129964,18167702,5186672,1278311,2907725,4275375,1833720,2685899,5037738,3745247,1180942,111550
"2014:Q1","Millennial",1419333,2916253,942679,477150,271102,591017,0,634305,1496920,786835,693494,16591
"2014:Q2","Silent",22468079,23666258,4882092,930110,5707978,3915481,2101384,6129213,1198180,750077,194129,253974
"2014:Q2","BabyBoom",42932502,48383202,9789186,2089451,10006468,13807171,4687866,8003060,5450700,3998151,1013395,439154
"2014:Q2","GenX",13636749,18715252,5321388,1286026,3114202,4455433,1797758,2740444,5078503,3755746,1206180,116576
"2014:Q2","Millennial",1515189,3158629,1035064,503775,300015,632727,0,687048,1643439,873385,750839,19216
"2014:Q3","Silent",22390739,23526822,4892557,912740,5639784,3898438,2159012,6024291,1136083,737469,191815,206798
"2014:Q3","BabyBoom",43686662,49019015,9920801,2108417,9900190,13770977,4878693,8439938,5332353,3923877,1005894,402582
"2014:Q3","GenX",13419437,18536878,5462832,1287137,2948126,4482741,1801716,2554326,5117441,3772946,1234339,110156
"2014:Q3","Millennial",1591126,3370120,1140461,531551,287889,700149,0,710070,1778995,946782,811512,20700
"2014:Q4","Silent",22439291,23562837,4882113,885885,5739617,3855077,2220904,5979241,1123546,731372,191109,201065
"2014:Q4","BabyBoom",44395476,49659934,9990471,2105981,10322112,13793608,5082868,8364894,5264459,3873879,999966,390613
"2014:Q4","GenX",14170244,19328190,5571323,1294516,3061388,4661636,1838891,2900436,5157946,3786284,1260662,111000
"2014:Q4","Millennial",1842289,3721751,1242239,572943,305938,793083,0,807547,1879462,995710,860156,23596
"2015:Q1","Silent",22527060,23641748,4900192,869077,5829225,3874006,2293533,5875715,1114688,724838,190395,199455
"2015:Q1","BabyBoom",45792620,50978337,10097531,2123667,10710651,13961105,5250005,8835377,5185717,3815314,988493,381910
"2015:Q1","GenX",14306448,19460374,5686100,1293916,3157554,4697857,1846489,2778458,5153926,3778348,1263059,112519
"2015:Q1","Millennial",1981622,3896177,1338252,599395,322632,788622,0,847276,1914554,1032949,854342,27263
"2015:Q2","Silent",22384963,23518081,4897399,851969,5837132,3875353,2342969,5713259,1133118,727076,191558,214484
"2015:Q2","BabyBoom",46459127,51628484,10244279,2160736,10828415,14010364,5397815,8986875,5169358,3800681,987357,381320
"2015:Q2","GenX",14178277,19386816,5850053,1303236,3116039,4699248,1824457,2593782,5208539,3800736,1291490,116313
"2015:Q2","Millennial",2102517,4093541,1455075,629021,323354,822803,0,863289,1991025,1059357,899999,31669
"2015:Q3","Silent",22429504,23522297,5020409,879770,5558645,3931613,2384080,5747779,1092793,724757,191830,176206
"2015:Q3","BabyBoom",46555440,51664776,10457997,2210364,10054933,13959185,5536844,9445453,5109337,3770346,986889,352102
"2015:Q3","GenX",13270975,18534306,5911297,1281040,2633143,4414249,1802928,2491650,5263331,3829264,1321702,112365
"2015:Q3","Millennial",1922842,4017160,1487975,603169,274627,800163,0,851227,2094319,1104898,953642,35779
"2015:Q4","Silent",22497417,23590107,5124115,881352,5681083,3904422,2423409,5575726,1092691,718156,192084,182451
"2015:Q4","BabyBoom",47036605,52088220,10608677,2205523,10510834,14015670,5658033,9089483,5051615,3728322,972569,350723
"2015:Q4","GenX",14046174,19349223,5955908,1295472,2767621,4647216,1765424,2917582,5303049,3872523,1311236,119290
"2015:Q4","Millennial",2151151,4284029,1528626,624687,293454,864251,0,973011,2132878,1173865,914740,44274
"2016:Q1","Silent",22456827,23544341,5125734,863746,5736928,3918880,2335729,5563325,1087515,719301,192848,175366
"2016:Q1","BabyBoom",48147451,53151594,10697023,2234657,10756995,14149642,5654180,9659096,5004143,3701857,967066,335220
"2016:Q1","GenX",13999700,19312371,6060599,1305194,2799646,4685586,1724622,2736725,5312671,3872030,1320179,120463
"2016:Q1","Millennial",2350939,4509593,1625084,655733,300493,870099,76110,982074,2158655,1189915,918733,50007
"2016:Q2","Silent",22219598,23329671,5077584,827370,5827007,3921078,2255414,5421218,1110073,724945,194878,190250
"2016:Q2","BabyBoom",49176254,54172809,10845554,2253158,11116334,14276785,5689109,9991869,4996555,3701889,968303,326364
"2016:Q2","GenX",14231181,19600234,6305692,1314828,2886895,4774632,1762408,2555779,5369053,3899866,1346397,122791
"2016:Q2","Millennial",2684551,4902652,1794738,703546,315147,891322,206096,991802,2218101,1208391,955524,54185
"2016:Q3","Silent",22323001,23455521,5256798,862444,5927661,3905104,2221880,5281633,1132519,725717,196079,210723
"2016:Q3","BabyBoom",50223922,55202582,11124629,2253329,11504634,14430119,5793037,10096833,4978660,3688037,971039,319584
"2016:Q3","GenX",14673963,20120471,6348343,1316031,2988394,4931449,1835386,2700869,5446508,3942641,1377009,126857
"2016:Q3","Millennial",2776199,5093218,1799195,689432,331295,933158,268413,1071726,2317020,1252380,1005703,58937
"2016:Q4","Silent",21908715,23000957,5255857,860360,5850457,3806501,2086787,5140995,1092242,709780,196462,186000
"2016:Q4","BabyBoom",49911463,54853962,11277309,2249770,11654669,14323602,5713786,9634827,4942500,3644767,975683,322049
"2016:Q4","GenX",15815520,21296729,6520646,1343036,3176925,5136208,2016030,3103884,5481209,3966562,1387767,126880
"2016:Q4","Millennial",3045187,5498522,1893931,700982,341298,1038325,389320,1134665,2453335,1335971,1060849,56516
"2017:Q1","Silent",21754031,22815925,5196953,836459,5932220,3711179,2076768,5062345,1061894,688913,195788,177192
"2017:Q1","BabyBoom",51167329,56054441,11397055,2250804,12321944,14469416,5719072,9896149,4887113,3583276,972232,331604
"2017:Q1","GenX",16963974,22461263,6746468,1389078,3628332,5471479,2117118,3108788,5497289,3993109,1375953,128227
"2017:Q1","Millennial",3250023,5811968,2032251,740241,378936,1108545,396893,1155102,2561945,1437490,1071197,53258
"2017:Q2","Silent",21465091,22505292,5058865,829291,5914597,3636928,2077022,4988589,1040201,670272,195662,174267
"2017:Q2","BabyBoom",51944007,56803175,11589922,2240890,12693947,14614608,5808527,9855281,4859167,3533020,974336,351811
"2017:Q2","GenX",17989283,23535060,7039075,1409431,3941056,5686559,2317445,3141494,5545776,4028453,1382317,135006
"2017:Q2","Millennial",3316413,6028321,2188560,753139,400579,1154137,388914,1142993,2711909,1536890,1119094,55924
"2017:Q3","Silent",21221248,22229599,5014370,826162,5901412,3543008,2049091,4895556,1008351,652733,195563,160055
"2017:Q3","BabyBoom",52744184,57569443,11785292,2225725,13119851,14728895,5852082,9857599,4825260,3488374,978015,358871
"2017:Q3","GenX",19155476,24749422,7275439,1435576,4287004,5974981,2497042,3279380,5593946,4068571,1389189,136185
"2017:Q3","Millennial",3448834,6306142,2311096,766324,427686,1226316,402477,1172243,2857308,1635486,1168754,53068
"2017:Q4","Silent",21102316,22111405,5015809,825167,5962502,3419417,2033492,4855019,1009089,637847,195947,175295
"2017:Q4","BabyBoom",53676227,58495320,11949166,2211906,13827549,14771810,5935708,9799181,4819093,3451899,983643,383551
"2017:Q4","GenX",20727567,26376411,7442171,1478555,4789195,6366079,2717971,3582440,5648844,4102991,1402689,143164
"2017:Q4","Millennial",3625687,6630837,2399492,786484,471019,1342928,402663,1228251,3005149,1721636,1230767,52746
"2018:Q1","Silent",20707290,21681976,4837763,815482,5808984,3381765,1966893,4871088,974686,612552,194011,168123
"2018:Q1","BabyBoom",54352936,59100790,12035527,2241526,13786971,14805354,5882881,10348531,4747854,3372363,976494,398997
"2018:Q1","GenX",21097570,26759756,7665972,1501469,4901562,6380602,2828769,3481381,5662186,4128730,1386602,146854
"2018:Q1","Millennial",3716712,6844006,2541479,798237,470321,1356332,478284,1199353,3127294,1836833,1237802,52658
"2018:Q2","Silent",20321187,21258694,4720311,805944,5718544,3279887,1924322,4809686,937507,593385,193495,150627
"2018:Q2","BabyBoom",54947667,59663219,12224675,2249617,13971901,14801947,5949052,10466025,4715552,3321871,976777,416904
"2018:Q2","GenX",22177080,27891269,7946872,1539481,5137813,6612298,3086297,3568508,5714189,4171815,1389306,153069
"2018:Q2","Millennial",3857396,7136660,2692187,820292,481564,1456122,491098,1195397,3279264,1942400,1280122,56742
"2018:Q3","Silent",19890568,20804736,4646960,790325,5719774,3117010,1833636,4697031,914168,579045,193748,141375
"2018:Q3","BabyBoom",55606825,60308374,12378616,2229643,14533699,14702426,5861821,10602171,4701549,3291089,983602,426859
"2018:Q3","GenX",23537783,29315987,8176464,1590733,5580852,7073191,3180269,3714480,5778204,4218843,1403867,155495
"2018:Q3","Millennial",4220700,7655186,2822215,857555,517803,1640428,594708,1222477,3434486,2034383,1345917,54185
"2018:Q4","Silent",19612658,20482565,4674142,824702,5042136,3275694,1725605,4940287,869907,565397,194036,110475
"2018:Q4","BabyBoom",54240596,58924523,12523416,2337201,12544324,14737994,5790771,10990817,4683927,3257363,988081,438483
"2018:Q4","GenX",22016648,27837424,8296674,1562806,4643670,6320003,3333434,3680836,5820775,4248968,1414149,157658
"2018:Q4","Millennial",3736810,7310785,2887647,796951,400167,1410232,706703,1109085,3573975,2113393,1401881,58700
"2019:Q1","Silent",19383241,20223223,4546128,758808,5411778,3057331,1690645,4758533,839981,553145,194357,92479
"2019:Q1","BabyBoom",56578375,61226085,12646547,2297705,14508271,14838761,5825542,11109260,4647710,3222825,986212,438673
"2019:Q1","GenX",25006231,30825496,8670135,1639841,5853264,7078909,3539929,4043417,5819266,4260267,1401194,157805
"2019:Q1","Millennial",4457336,8092525,3121502,891624,519349,1639395,699017,1221638,3635189,2175825,1406748,52616
"2019:Q2","Silent",18924890,19762154,4343253,734911,5331985,2945796,1652663,4753547,837265,547542,196379,93343
"2019:Q2","BabyBoom",57357994,62031850,12758887,2304030,14829207,14911176,5907224,11321325,4673856,3220725,992366,460765
"2019:Q2","GenX",26388432,32251823,8950451,1686066,6173981,7397416,3807962,4235947,5863391,4292751,1406961,163678
"2019:Q2","Millennial",4684138,8413962,3291819,929952,544235,1738523,680018,1229416,3729824,2229579,1445242,55003
"2019:Q3","Silent",18608605,19424994,4305503,764424,5184047,2881364,1587432,4702223,816389,536853,197177,82359
"2019:Q3","BabyBoom",57862119,62532840,12923114,2318355,14929606,14938980,5948478,11474307,4670721,3202991,999514,468216
"2019:Q3","GenX",27170353,33091893,9049234,1714377,6370431,7567434,4039046,4351369,5921540,4338012,1418480,165049
"2019:Q3","Millennial",4671036,8533115,3333018,913733,560145,1778681,686811,1260728,3862079,2308175,1502174,51730
"2019:Q4","Silent",18767755,19589733,4391259,768117,5447676,2725955,1604284,4652441,821977,533504,196530,91944
"2019:Q4","BabyBoom",59397088,64082722,13089587,2283675,16042756,14926353,5998371,11741978,4685634,3202249,1004724,478660
"2019:Q4","GenX",28614182,34595235,9117412,1759713,6989034,8119290,4037785,4572000,5981053,4375919,1436205,168930
"2019:Q4","Millennial",5022485,8964127,3330015,938619,635582,1973368,697956,1388586,3941642,2343242,1543109,55291
"2020:Q1","Silent",18674082,19503791,4482261,813069,4475219,3069240,1617252,5046750,829709,528977,195559,105173
"2020:Q1","BabyBoom",56528372,61229123,13268014,2445442,12315482,15043040,6078186,12078959,4700751,3195229,1000860,504663
"2020:Q1","GenX",25299907,31304729,9217497,1692184,4904331,6860358,4091379,4538980,6004822,4408495,1423941,172387
"2020:Q1","Millennial",4145757,8111214,3344937,847489,422590,1526003,623968,1346228,3965457,2378841,1519549,67067
"2020:Q2","Silent",18784932,19618620,4587054,785123,5100419,2672258,1615717,4858049,833688,526933,195427,111328
"2020:Q2","BabyBoom",59556752,64257918,13439406,2346765,14821801,14990165,6110978,12548802,4701166,3201154,995774,504238
"2020:Q2","GenX",28521057,34553981,9350039,1766516,6280846,8004837,4116529,5035215,6032924,4451441,1406765,174718
"2020:Q2","Millennial",5189539,9148881,3384713,921077,581153,2052117,581070,1628752,3959342,2412830,1481117,65395
