"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2005:Q2","Millennial",1.3,1.1,1.1,2.2,0,0.9,4.1,0.2,0.4,0,1.9,0
"2005:Q3","Silent",44.1,39.5,33.5,32.4,48.6,35.1,36.3,53.3,15.3,13.7,15.6,49.8
"2005:Q3","BabyBoom",45.5,46.6,46.7,45,45,55.4,46.6,37.6,52.3,54.5,44.7,46.2
"2005:Q3","GenX",8.8,12.5,18.7,20.5,6.4,8.3,11.5,8.7,31.9,31.8,37,4
"2005:Q3","Millennial",1.6,1.4,1.1,2,0,1.1,5.6,0.4,0.5,0,2.6,0
"2005:Q4","Silent",43.6,39,33.2,32.3,49,34,35.1,53.1,15,13.5,15.2,49.1
"2005:Q4","BabyBoom",45.6,46.5,46.6,45,44.8,55.9,46.2,37.2,51.6,53.7,44.2,47
"2005:Q4","GenX",9.1,12.9,19.1,21,6.2,8.7,12.1,9.5,32.6,32.6,37.1,3.9
"2005:Q4","Millennial",1.7,1.5,1.1,1.8,0,1.4,6.6,0.2,0.9,0.2,3.5,0
"2006:Q1","Silent",42.5,38,32.2,31.1,46.8,33.3,35,51.3,14.7,13.1,15,49.5
"2006:Q1","BabyBoom",46.4,47,46.4,44.8,45.4,56.3,46.3,39.8,50.6,52.4,44.2,45.9
"2006:Q1","GenX",9.5,13.3,19.9,21.6,7.7,9.2,12,8.7,33.2,33.5,37.2,4.5
"2006:Q1","Millennial",1.7,1.6,1.5,2.5,0,1.2,6.7,0.2,1.5,1,3.6,0
"2006:Q2","Silent",42.7,38.1,32.3,31,48.1,33.2,35.2,50.6,14.6,13,14.9,49.4
"2006:Q2","BabyBoom",46.9,47.4,46.4,45,45.1,57,46.5,41.3,50.3,52,44.4,45.8
"2006:Q2","GenX",9,13.1,20,21.9,6.8,8.9,12.1,8,33.7,34,37.4,4.7
"2006:Q2","Millennial",1.5,1.4,1.3,2.1,0,0.9,6.2,0.1,1.4,1,3.3,0.1
"2006:Q3","Silent",42.5,37.9,32.5,30.9,47.9,32.4,35.5,49.8,14.5,12.9,14.5,49.7
"2006:Q3","BabyBoom",46.9,47.4,46.5,44.6,45.2,57.1,46.8,40.7,49.9,51.6,43.8,45.2
"2006:Q3","GenX",9.3,13.4,20,22.5,6.9,9.7,12.1,9.2,34.1,34.5,37.3,5.1
"2006:Q3","Millennial",1.3,1.3,1,2,0,0.9,5.6,0.3,1.5,0.9,4.4,0.1
"2006:Q4","Silent",41.8,37.3,32.1,30.4,46.4,31.5,35.3,49.1,14.5,12.8,14.1,49.7
"2006:Q4","BabyBoom",46.9,47.3,46.4,44.3,45.7,57.1,46.9,39.9,49.4,51.1,43.3,44
"2006:Q4","GenX",10,14,20.4,23.1,7.9,10.6,12,10.6,34.3,35,37.3,6.1
"2006:Q4","Millennial",1.2,1.3,1.1,2.3,0,0.8,5.8,0.4,1.8,1,5.4,0.2
"2007:Q1","Silent",41.2,36.7,31.4,29.3,45.5,31,36,47.4,14.1,12.5,14,49.7
"2007:Q1","BabyBoom",47.9,48,46.3,44.3,45.9,57.6,47.6,42.9,48.6,50,43.6,44.1
"2007:Q1","GenX",10,14.1,21,23.5,8.4,10.8,11.9,9.4,34.9,35.6,37.5,6
"2007:Q1","Millennial",1,1.3,1.3,2.8,0.1,0.6,4.5,0.3,2.4,1.9,5,0.2
"2007:Q2","Silent",40.7,36.3,31.3,28.6,45.2,30.3,36.8,46,14.2,12.5,13.7,50.9
"2007:Q2","BabyBoom",48.3,48.3,46.3,44,46.1,57.7,48.3,43.9,48.2,49.6,43.3,42.5
"2007:Q2","GenX",10.1,14.3,21.2,24.1,8.5,11.7,11.9,9.4,35.1,36,37.5,6.5
"2007:Q2","Millennial",0.8,1.1,1.3,3.3,0.2,0.4,3,0.6,2.5,1.9,5.5,0.2
"2007:Q3","Silent",40.9,36.4,31.8,28.3,45.2,29.8,37.5,45.2,14,12.5,13.2,49.2
"2007:Q3","BabyBoom",48.6,48.5,46.3,43.9,46.2,57.9,49.2,44.2,48,49.6,42.5,43.5
"2007:Q3","GenX",10.1,14.4,21,24.5,8.4,12.1,12,10,35.5,36.3,37.4,6.9
"2007:Q3","Millennial",0.4,0.8,0.9,3.3,0.2,0.2,1.3,0.6,2.5,1.6,6.9,0.3
"2007:Q4","Silent",40.5,35.9,30.9,27.2,45.2,29.6,37.5,44.5,13.8,12.4,12.6,48
"2007:Q4","BabyBoom",48.9,48.7,46.4,44.3,46.6,58.2,50.1,43.7,47.8,49.5,41.6,44.2
"2007:Q4","GenX",10.3,14.6,21.4,24.6,7.9,12.1,12.3,10.8,35.5,36.5,37.5,7.5
"2007:Q4","Millennial",0.4,0.8,1.3,3.9,0.2,0.1,0,0.9,2.9,1.7,8.2,0.3
"2008:Q1","Silent",40,35.3,30.2,26.8,45.5,29.9,36.2,42.9,13.7,12.2,12.3,47.2
"2008:Q1","BabyBoom",50.1,49.7,46.8,45.1,47.2,58.6,51.1,46.7,47.6,49.2,41.6,44.6
"2008:Q1","GenX",9.4,14,21.5,24.3,7,11.4,12.7,8.9,35.6,36.6,37.8,7.9
"2008:Q1","Millennial",0.5,1,1.5,3.7,0.3,0,0,1.5,3.1,2,8.3,0.3
"2008:Q2","Silent",40,35.2,30.7,26.9,45.2,29.7,34.9,42.6,12.8,11.7,11.6,43.5
"2008:Q2","BabyBoom",51.1,50.2,47.3,45.4,47.7,58.9,51.5,47.9,46.3,47.6,40.7,47.9
"2008:Q2","GenX",8.8,13.7,20.8,24.2,6.8,11.5,12.9,7.9,36.1,37,37.9,8.2
"2008:Q2","Millennial",0.1,0.9,1.2,3.5,0.3,0,0.6,1.6,4.8,3.7,9.8,0.3
"2008:Q3","Silent",40,35,31.2,26.4,47.4,29,33.3,42.2,13.3,12,11.3,44.4
"2008:Q3","BabyBoom",51.4,50.6,47.5,46,47.9,58.5,51.7,49.3,47,48.6,40.5,46.1
"2008:Q3","GenX",8.1,13.2,20.3,24,4.7,11.4,14.1,7.1,35.7,36.7,38.2,9
"2008:Q3","Millennial",0.5,1.1,1,3.6,0,1.1,0.9,1.4,4,2.6,10.1,0.4
"2008:Q4","Silent",40.1,34.9,30.3,26,50.9,28.4,32,43.3,12.5,12.1,11,31.9
"2008:Q4","BabyBoom",50.6,50.1,47.7,47.4,48.1,58.1,52.6,45.8,47.7,49.2,40.3,57.9
"2008:Q4","GenX",8,13.3,20.7,23.3,1,10.4,14.6,9.3,36.1,36.5,38.5,9.6
"2008:Q4","Millennial",1.3,1.7,1.4,3.4,0,3.1,0.7,1.5,3.6,2.1,10.3,0.7
"2009:Q1","Silent",39.5,34.3,28.8,25.7,51.9,27.8,31.7,43.4,12.5,12.4,11,26.9
"2009:Q1","BabyBoom",51.3,50.9,48,47.9,48.1,58,53,48.7,48.8,50.2,41.2,63
"2009:Q1","GenX",7.4,12.9,21.3,22.9,0,10.1,14.4,7.3,36.1,36.3,39,9.6
"2009:Q1","Millennial",1.7,1.9,1.9,3.4,0,4.1,0.9,0.6,2.5,1.1,8.7,0.5
"2009:Q2","Silent",39.2,34.1,29.3,25.5,46.8,28.1,31,43,12.2,12.1,10.6,24.9
"2009:Q2","BabyBoom",51.7,51,48.3,47.4,49.7,59,52.7,47.3,48.1,49.2,41.1,63.5
"2009:Q2","GenX",7.8,13.2,20.7,23.3,3.4,10.9,13,8.7,36.4,36.5,39.4,11
"2009:Q2","Millennial",1.3,1.7,1.7,3.8,0,2,3.3,1,3.4,2.1,8.9,0.6
"2009:Q3","Silent",38.4,33.6,30,25.5,42.4,28,30.2,41.7,12.2,12.2,10.3,24.8
"2009:Q3","BabyBoom",52.6,51.8,48.7,46.7,50.7,59.5,52.6,49.5,48.4,49.7,40.8,62.7
"2009:Q3","GenX",8,13.2,19.9,23.6,6.7,12,12.4,7.7,36.2,36.4,39.6,11.7
"2009:Q3","Millennial",1,1.4,1.3,4.1,0.3,0.5,4.9,1.1,3.1,1.7,9.3,0.7
"2009:Q4","Silent",37.8,33,29.4,24.5,40.7,27.5,29.6,42.1,12.1,12,9.8,24.9
"2009:Q4","BabyBoom",51.3,50.7,48.8,46.5,51.3,59.4,52.8,44,48.1,49.3,40.5,61.9
"2009:Q4","GenX",9.7,14.6,20.2,23.9,7.6,12.9,12.5,12.3,36.3,36.5,39.9,12.4
"2009:Q4","Millennial",1.2,1.6,1.7,5,0.4,0.2,5.2,1.6,3.6,2.2,9.8,0.7
"2010:Q1","Silent",36.7,32.3,29.3,24.2,38.7,26.4,30.5,40.7,12,11.9,9.6,24.4
"2010:Q1","BabyBoom",52.7,51.8,48.9,46.3,51.9,59.4,53.6,48,47.8,48.8,40.8,60.7
"2010:Q1","GenX",9.5,14.3,20,24.1,8.9,13.8,11.6,9.8,36.3,36.5,40.4,13.4
"2010:Q1","Millennial",1.1,1.6,1.8,5.4,0.5,0.4,4.3,1.4,3.9,2.8,9.2,1.5
"2010:Q2","Silent",36.6,32.1,28.9,24,39.2,25.5,31.2,41,11.7,11.6,9.1,24
"2010:Q2","BabyBoom",53.5,52.3,49,47,52.5,59.6,54.5,49,47,47.8,40.4,60.8
"2010:Q2","GenX",9,13.9,20,23.7,8,13.4,12,9,36.4,36.7,40.7,13.7
"2010:Q2","Millennial",0.9,1.6,2,5.3,0.3,1.5,2.2,1,4.9,3.9,9.8,1.5
"2010:Q3","Silent",35.3,31.1,27.8,23.7,36.3,24.6,32.2,40,11.4,11.4,8.5,23.2
"2010:Q3","BabyBoom",53.8,52.6,49.3,46.5,53,59.8,55.4,48.5,46.6,47.5,39.7,61.3
"2010:Q3","GenX",10.1,14.7,20.5,24,10.1,14.6,11.5,10.2,36.5,36.7,40.8,14.2
"2010:Q3","Millennial",0.8,1.6,2.4,5.8,0.6,1,0.9,1.3,5.5,4.4,11,1.3
"2010:Q4","Silent",33.6,29.7,27.2,23,35.2,23.7,20.5,40.7,11.3,11.3,8,25.6
"2010:Q4","BabyBoom",52.1,51.1,49.1,46,52.8,59.9,49.8,44,46.1,47.4,38,59.2
"2010:Q4","GenX",12.3,16.5,21,24.5,11.3,15.4,18,13.5,36.4,36.8,40.1,13.9
"2010:Q4","Millennial",2,2.7,2.6,6.6,0.7,1,11.7,1.8,6.2,4.5,14,1.3
"2011:Q1","Silent",33.4,29.6,27.8,22.6,34.3,23.5,22.4,39.6,11,10.8,7.9,27.3
"2011:Q1","BabyBoom",53.2,51.8,49.1,45.7,52.6,60.1,50.9,47,45.3,46.4,38.1,57.8
"2011:Q1","GenX",11.9,16.2,20.7,24.8,12.3,15.8,17.5,11.7,36.6,37.3,40,13.7
"2011:Q1","Millennial",1.5,2.4,2.4,6.9,0.9,0.6,9.3,1.8,7,5.5,13.9,1.2
"2011:Q2","Silent",33.4,29.6,27.7,21.8,34.5,23.4,22.9,39.5,10.8,10.5,7.8,27.1
"2011:Q2","BabyBoom",53.2,51.8,48.7,45.8,52.4,60.5,51.2,46.7,45.1,46.1,37.9,58.1
"2011:Q2","GenX",12.1,16.3,21,25,12.2,15.6,17.6,12,36.8,37.5,39.9,13.7
"2011:Q2","Millennial",1.4,2.4,2.5,7.5,0.9,0.6,8.4,1.8,7.3,5.8,14.4,1.1
"2011:Q3","Silent",34.3,30.1,27.4,22.5,37.4,23.5,23.3,40.1,10.3,10.2,7.6,23.3
"2011:Q3","BabyBoom",53.7,52.1,48.9,46.7,52.1,61.1,51.3,47.8,44.7,45.7,37.3,61.1
"2011:Q3","GenX",10.9,15.4,21.3,24.5,10,14.2,17.4,10.9,37.1,37.8,39.6,14.3
"2011:Q3","Millennial",1.2,2.3,2.4,6.4,0.6,1.3,8,1.2,7.9,6.3,15.5,1.3
"2011:Q4","Silent",33.8,29.8,26.4,22,36.6,23,24,40.3,10,10,7.4,21.1
"2011:Q4","BabyBoom",52.6,51.2,48.8,46.1,51.9,60.8,51.8,44,44.5,45.6,36.8,62.5
"2011:Q4","GenX",12.4,16.6,22,24.9,10.9,15,17.8,14,37.2,38,39.3,14.8
"2011:Q4","Millennial",1.2,2.4,2.8,7,0.7,1.2,6.5,1.6,8.3,6.4,16.4,1.6
"2012:Q1","Silent",32.8,29,25.8,20.9,34.8,22.4,24.2,39.2,9.6,9.4,7.3,22.9
"2012:Q1","BabyBoom",53.2,51.6,48.4,45.5,51.7,60.9,52,45.8,43.5,44.3,36.7,60.9
"2012:Q1","GenX",13,17,22.6,25.5,12.6,15.9,18.5,13,37.5,38.5,39.3,14.7
"2012:Q1","Millennial",1,2.4,3.2,8.1,0.9,0.8,5.3,1.9,9.3,7.7,16.8,1.5
"2012:Q2","Silent",33,29,26,21.1,35.5,22.4,23.6,39.2,9.2,9.1,7.1,20.8
"2012:Q2","BabyBoom",53.5,51.8,48.3,45.7,51.4,61.2,51.8,47.1,43.2,43.9,36.2,62.6
"2012:Q2","GenX",12.6,16.8,22.7,25.4,12.2,15.5,19.1,12.1,37.7,38.8,39,15
"2012:Q2","Millennial",0.9,2.4,3,7.8,0.9,1,5.5,1.6,9.9,8.2,17.7,1.7
"2012:Q3","Silent",32.5,28.7,25.4,21,34.7,22,23.3,39.4,9.2,9,7,22
"2012:Q3","BabyBoom",52.9,51.4,48.1,45.3,51.3,61.3,51.7,45.2,43.3,44.4,35.8,61.7
"2012:Q3","GenX",13.6,17.5,23.2,25.7,13,15.9,20.1,13.5,37.7,38.9,38.7,14.7
"2012:Q3","Millennial",1,2.4,3.3,8,1,0.7,4.9,1.9,9.8,7.7,18.5,1.6
"2012:Q4","Silent",32.3,28.5,24.9,20.8,34.8,22,22.8,39.2,8.6,8.4,6.5,20.8
"2012:Q4","BabyBoom",53.1,51.3,47.9,45.4,51.1,61.9,51.5,44.9,41.9,42.8,34.8,62.3
"2012:Q4","GenX",13.9,17.7,23.8,25.8,13.2,15.6,20.9,14,38,39.4,38.4,15.2
"2012:Q4","Millennial",0.7,2.4,3.5,8,1,0.5,4.8,1.9,11.5,9.4,20.3,1.7
"2013:Q1","Silent",31,27.7,24.4,20.1,33.1,20.7,22.7,38.6,9.1,8.9,7,21
"2013:Q1","BabyBoom",52.4,51.1,47.4,44.8,51,61.5,51.5,44.8,44,45.3,35.7,62.4
"2013:Q1","GenX",15.1,18.6,24.3,26.3,14.7,16.7,21.6,14.4,37.8,39.1,38.4,14.9
"2013:Q1","Millennial",1.4,2.6,3.8,8.8,1.2,1.1,4.1,2.2,9.2,6.7,18.9,1.8
"2013:Q2","Silent",30.4,27.1,24,20.1,33.1,19.7,22.8,38.1,8.8,8.6,6.8,20
"2013:Q2","BabyBoom",52.8,51.4,47.2,44.6,50.8,61.4,51.8,46.3,43.8,45.1,35.2,63
"2013:Q2","GenX",15.3,18.7,24.8,26.4,14.9,17.1,22.5,13.2,37.9,39.3,38.2,15
"2013:Q2","Millennial",1.5,2.8,4,8.8,1.2,1.7,2.9,2.4,9.5,6.9,19.7,1.9
"2013:Q3","Silent",29.9,26.7,23.9,20.4,32.4,18.8,22.9,38,8.5,8.4,6.7,20.4
"2013:Q3","BabyBoom",52.4,51.1,47.1,44.3,50.7,61.6,52,44.4,43.4,44.9,34.7,62.8
"2013:Q3","GenX",16.2,19.5,25,26.7,15.6,17.7,23.6,15,38,39.6,37.9,15
"2013:Q3","Millennial",1.5,2.8,3.9,8.6,1.3,1.9,1.6,2.7,10,7.1,20.8,1.8
"2013:Q4","Silent",29,26.1,23.9,20.1,31.4,17.6,23.6,37,9,8.3,6.5,27.7
"2013:Q4","BabyBoom",52.3,50.9,47,43.7,51.3,60.9,53,43.1,42.7,44.5,33.7,56.3
"2013:Q4","GenX",16.9,20,25,26.9,15.8,18.9,22.8,16.5,37.8,39.7,37.9,14.1
"2013:Q4","Millennial",1.8,3.1,4.1,9.3,1.4,2.6,0.6,3.5,10.5,7.5,21.9,1.9
"2014:Q1","Silent",28.5,25.6,23.6,19.6,30.6,17.5,24.3,35.7,9,8.2,6.4,28.8
"2014:Q1","BabyBoom",53.1,51.4,46.7,43.7,51.8,60.9,54.1,45.4,41.8,43.6,33.1,54.9
"2014:Q1","GenX",16.7,19.7,25.1,26.7,16,19,21.6,15.3,37.9,39.9,38.1,14.1
"2014:Q1","Millennial",1.8,3.2,4.6,10,1.5,2.6,0,3.6,11.3,8.4,22.4,2.1
"2014:Q2","Silent",27.9,25.2,23.2,19.3,29.8,17.2,24.5,34.9,9,8,6.1,30.6
"2014:Q2","BabyBoom",53.3,51.5,46.6,43.4,52.3,60.5,54.6,45.6,40.8,42.6,32,53
"2014:Q2","GenX",16.9,19.9,25.3,26.7,16.3,19.5,20.9,15.6,38,40.1,38.1,14.1
"2014:Q2","Millennial",1.9,3.4,4.9,10.5,1.6,2.8,0,3.9,12.3,9.3,23.7,2.3
"2014:Q3","Silent",27.6,24.9,22.8,18.9,30,17.1,24.4,34,8.5,7.9,5.9,27.9
"2014:Q3","BabyBoom",53.9,51.9,46.3,43.6,52.7,60.3,55.2,47.6,39.9,41.8,31,54.4
"2014:Q3","GenX",16.5,19.6,25.5,26.6,15.7,19.6,20.4,14.4,38.3,40.2,38.1,14.9
"2014:Q3","Millennial",2,3.6,5.3,11,1.5,3.1,0,4,13.3,10.1,25,2.8
"2014:Q4","Silent",27.1,24.5,22.5,18.2,29.5,16.7,24.3,33.1,8.4,7.8,5.8,27.7
"2014:Q4","BabyBoom",53.6,51.6,46.1,43.3,53.1,59.7,55.6,46.3,39.2,41.3,30.2,53.8
"2014:Q4","GenX",17.1,20.1,25.7,26.6,15.8,20.2,20.1,16.1,38.4,40.3,38.1,15.3
"2014:Q4","Millennial",2.2,3.9,5.7,11.8,1.6,3.4,0,4.5,14,10.6,26,3.2
"2015:Q1","Silent",26.6,24.1,22.3,17.8,29.1,16.6,24.4,32,8.3,7.8,5.8,27.7
"2015:Q1","BabyBoom",54.1,52,45.9,43.5,53.5,59.9,55.9,48.2,38.8,40.8,30,53
"2015:Q1","GenX",16.9,19.9,25.8,26.5,15.8,20.1,19.7,15.2,38.6,40.4,38.3,15.6
"2015:Q1","Millennial",2.3,4,6.1,12.3,1.6,3.4,0,4.6,14.3,11,25.9,3.8
"2015:Q2","Silent",26.3,23.8,21.8,17.2,29,16.6,24.5,31.5,8.4,7.7,5.7,28.8
"2015:Q2","BabyBoom",54.6,52.3,45.6,43.7,53.9,59.9,56.4,49.5,38.3,40.5,29.3,51.3
"2015:Q2","GenX",16.7,19.7,26.1,26.4,15.5,20.1,19.1,14.3,38.6,40.5,38.3,15.6
"2015:Q2","Millennial",2.5,4.2,6.5,12.7,1.6,3.5,0,4.8,14.7,11.3,26.7,4.3
"2015:Q3","Silent",26.6,24.1,21.9,17.7,30,17,24.5,31,8.1,7.7,5.6,26
"2015:Q3","BabyBoom",55.3,52.9,45.7,44.4,54.3,60.4,56.9,51,37.7,40,28.6,52.1
"2015:Q3","GenX",15.8,19,25.8,25.8,14.2,19.1,18.5,13.4,38.8,40.6,38.3,16.6
"2015:Q3","Millennial",2.3,4.1,6.5,12.1,1.5,3.5,0,4.6,15.4,11.7,27.6,5.3
"2015:Q4","Silent",26.2,23.8,22.1,17.6,29.5,16.7,24.6,30,8,7.6,5.7,26.2
"2015:Q4","BabyBoom",54.9,52.4,45.7,44,54.6,59.8,57.5,49,37.2,39.3,28.7,50.3
"2015:Q4","GenX",16.4,19.5,25.7,25.9,14.4,19.8,17.9,15.7,39,40.8,38.7,17.1
"2015:Q4","Millennial",2.5,4.3,6.6,12.5,1.5,3.7,0,5.2,15.7,12.4,27,6.4
"2016:Q1","Silent",25.8,23.4,21.8,17.1,29.3,16.6,23.9,29.4,8,7.6,5.7,25.7
"2016:Q1","BabyBoom",55.4,52.9,45.5,44.2,54.9,59.9,57.8,51,36.9,39,28.5,49.2
"2016:Q1","GenX",16.1,19.2,25.8,25.8,14.3,19.8,17.6,14.4,39.2,40.8,38.8,17.7
"2016:Q1","Millennial",2.7,4.5,6.9,13,1.5,3.7,0.8,5.2,15.9,12.5,27,7.3
"2016:Q2","Silent",25.2,22.9,21.1,16.2,28.9,16.4,22.8,28.6,8.1,7.6,5.6,27.4
"2016:Q2","BabyBoom",55.7,53.1,45.1,44.2,55.2,59.8,57.4,52.7,36.5,38.8,27.9,47.1
"2016:Q2","GenX",16.1,19.2,26.2,25.8,14.3,20,17.8,13.5,39.2,40.9,38.9,17.7
"2016:Q2","Millennial",3,4.8,7.5,13.8,1.6,3.7,2.1,5.2,16.2,12.7,27.6,7.8
"2016:Q3","Silent",24.8,22.6,21.4,16.8,28.6,16.1,22,27.6,8.2,7.6,5.5,29.4
"2016:Q3","BabyBoom",55.8,53.1,45.4,44,55.4,59.6,57.3,52.7,35.9,38.4,27.4,44.6
"2016:Q3","GenX",16.3,19.4,25.9,25.7,14.4,20.4,18.1,14.1,39.3,41,38.8,17.7
"2016:Q3","Millennial",3.1,4.9,7.3,13.5,1.6,3.9,2.7,5.6,16.7,13,28.3,8.2
"2016:Q4","Silent",24.2,22,21.1,16.7,27.8,15.7,20.4,27,7.8,7.3,5.4,26.9
"2016:Q4","BabyBoom",55,52.4,45.2,43.6,55.4,58.9,56,50.7,35.4,37.7,26.9,46.6
"2016:Q4","GenX",17.4,20.4,26.1,26.1,15.1,21.1,19.8,16.3,39.2,41.1,38.3,18.3
"2016:Q4","Millennial",3.4,5.3,7.6,13.6,1.6,4.3,3.8,6,17.6,13.8,29.3,8.2
"2017:Q1","Silent",23.4,21.3,20.5,16,26.6,15,20.1,26.3,7.6,7.1,5.4,25.7
"2017:Q1","BabyBoom",54.9,52.3,44.9,43.1,55.4,58.4,55.5,51.5,34.9,36.9,26.9,48
"2017:Q1","GenX",18.2,21,26.6,26.6,16.3,22.1,20.5,16.2,39.2,41.2,38.1,18.6
"2017:Q1","Millennial",3.5,5.4,8,14.2,1.7,4.5,3.8,6,18.3,14.8,29.6,7.7
"2017:Q2","Silent",22.7,20.7,19.6,15.8,25.8,14.5,19.6,26.1,7.3,6.9,5.3,24.3
"2017:Q2","BabyBoom",54.8,52.2,44.8,42.8,55.3,58.2,54.8,51.5,34.3,36.2,26.5,49.1
"2017:Q2","GenX",19,21.6,27.2,26.9,17.2,22.7,21.9,16.4,39.2,41.2,37.7,18.8
"2017:Q2","Millennial",3.5,5.5,8.5,14.4,1.7,4.6,3.7,6,19.2,15.7,30.5,7.8
"2017:Q3","Silent",22,20.1,19,15.7,24.9,13.9,19,25.5,7.1,6.6,5.2,22.6
"2017:Q3","BabyBoom",54.6,51.9,44.7,42.4,55.3,57.8,54.2,51.3,33.8,35.4,26.2,50.7
"2017:Q3","GenX",19.8,22.3,27.6,27.3,18.1,23.5,23.1,17.1,39.2,41.3,37.2,19.2
"2017:Q3","Millennial",3.6,5.7,8.8,14.6,1.8,4.8,3.7,6.1,20,16.6,31.3,7.5
"2017:Q4","Silent",21.3,19.5,18.7,15.6,23.8,13.2,18.3,24.9,7,6.4,5.1,23.2
"2017:Q4","BabyBoom",54.1,51.5,44.6,41.7,55.2,57,53.5,50.3,33.3,34.8,25.8,50.8
"2017:Q4","GenX",20.9,23.2,27.8,27.9,19.1,24.6,24.5,18.4,39,41.4,36.8,19
"2017:Q4","Millennial",3.7,5.8,9,14.8,1.9,5.2,3.6,6.3,20.8,17.4,32.3,7
"2018:Q1","Silent",20.7,19,17.9,15.2,23.3,13,17.6,24.5,6.7,6.2,5.1,21.9
"2018:Q1","BabyBoom",54.4,51.7,44.4,41.8,55.2,57.1,52.7,52,32.7,33.9,25.7,52
"2018:Q1","GenX",21.1,23.4,28.3,28,19.6,24.6,25.4,17.5,39,41.5,36.5,19.2
"2018:Q1","Millennial",3.7,6,9.4,14.9,1.9,5.2,4.3,6,21.5,18.5,32.6,6.9
"2018:Q2","Silent",20.1,18.3,17.1,14.9,22.6,12.5,16.8,24,6.4,5.9,5,19.4
"2018:Q2","BabyBoom",54.2,51.5,44.3,41.5,55.2,56.6,52,52.2,32.2,33.1,25.4,53.6
"2018:Q2","GenX",21.9,24.1,28.8,28.4,20.3,25.3,27,17.8,39,41.6,36.2,19.7
"2018:Q2","Millennial",3.8,6.2,9.8,15.1,1.9,5.6,4.3,6,22.4,19.4,33.3,7.3
"2018:Q3","Silent",19.3,17.6,16.6,14.5,21.7,11.7,16,23.2,6.2,5.7,4.9,18.2
"2018:Q3","BabyBoom",53.9,51.1,44.2,40.8,55.2,55.4,51.1,52.4,31.7,32.5,25,54.9
"2018:Q3","GenX",22.8,24.8,29.2,29.1,21.2,26.7,27.7,18.4,39,41.7,35.7,20
"2018:Q3","Millennial",4.1,6.5,10.1,15.7,2,6.2,5.2,6,23.2,20.1,34.3,7
"2018:Q4","Silent",19.7,17.9,16.5,14.9,22.3,12.7,14.9,23.8,5.8,5.6,4.9,14.4
"2018:Q4","BabyBoom",54.5,51.4,44.1,42.3,55.4,57.2,50.1,53,31.3,32,24.7,57.3
"2018:Q4","GenX",22.1,24.3,29.2,28.3,20.5,24.5,28.8,17.8,38.9,41.7,35.4,20.6
"2018:Q4","Millennial",3.8,6.4,10.2,14.4,1.8,5.5,6.1,5.4,23.9,20.7,35.1,7.7
"2019:Q1","Silent",18.4,16.8,15.7,13.6,20.6,11.5,14.4,22.5,5.6,5.4,4.9,12.5
"2019:Q1","BabyBoom",53.7,50.9,43.6,41.1,55.2,55.8,49.6,52.6,31.1,31.6,24.7,59.2
"2019:Q1","GenX",23.7,25.6,29.9,29.3,22.3,26.6,30.1,19.1,38.9,41.7,35.1,21.3
"2019:Q1","Millennial",4.2,6.7,10.8,16,2,6.2,5.9,5.8,24.3,21.3,35.3,7.1
"2019:Q2","Silent",17.6,16.1,14.8,13,19.8,10.9,13.7,22.1,5.5,5.3,4.9,12.1
"2019:Q2","BabyBoom",53.4,50.7,43.5,40.7,55.2,55.2,49,52.6,30.9,31.3,24.6,59.6
"2019:Q2","GenX",24.6,26.3,30.5,29.8,23,27.4,31.6,19.7,38.8,41.7,34.8,21.2
"2019:Q2","Millennial",4.4,6.9,11.2,16.4,2,6.4,5.6,5.7,24.7,21.7,35.8,7.1
"2019:Q3","Silent",17.2,15.7,14.5,13.4,19.2,10.6,12.9,21.6,5.3,5.2,4.8,10.7
"2019:Q3","BabyBoom",53.4,50.6,43.6,40.6,55.2,55,48.5,52.7,30.6,30.8,24.3,61
"2019:Q3","GenX",25.1,26.8,30.6,30,23.6,27.9,32.9,20,38.8,41.8,34.5,21.5
"2019:Q3","Millennial",4.3,6.9,11.3,16,2.1,6.5,5.6,5.8,25.3,22.2,36.5,6.7
"2019:Q4","Silent",16.8,15.4,14.7,13.4,18.7,9.8,13,20.8,5.3,5.1,4.7,11.6
"2019:Q4","BabyBoom",53.1,50.4,43.7,39.7,55.1,53.8,48.6,52.5,30.4,30.6,24,60.2
"2019:Q4","GenX",25.6,27.2,30.5,30.6,24,29.3,32.7,20.5,38.8,41.9,34.4,21.3
"2019:Q4","Millennial",4.5,7,11.1,16.3,2.2,7.1,5.7,6.2,25.5,22.4,36.9,7
"2020:Q1","Silent",17.8,16.2,14.8,14,20.2,11.6,13,21.9,5.4,5,4.7,12.4
"2020:Q1","BabyBoom",54,51,43.8,42.2,55.7,56.8,49,52.5,30.3,30.4,24.2,59.4
"2020:Q1","GenX",24.2,26.1,30.4,29.2,22.2,25.9,33,19.7,38.7,41.9,34.4,20.3
"2020:Q1","Millennial",4,6.8,11,14.6,1.9,5.8,5,5.9,25.6,22.6,36.7,7.9
"2020:Q2","Silent",16.8,15.4,14.9,13.5,19,9.6,13,20.2,5.4,5,4.8,13
"2020:Q2","BabyBoom",53.2,50.4,43.7,40.3,55.3,54.1,49.2,52.1,30.3,30.2,24.4,58.9
